     29  0.165214E-0032  0.736093E-0032  0.000000E+0000  0.780071E-0030
     30  0.137579E-0032  0.654251E-0032  0.000000E+0000  0.789603E-0030
     31  0.136018E-0032  0.690868E-0032  0.000000E+0000  0.105048E-0029
     32  0.539331E-0033  0.290306E-0032  0.000000E+0000  0.452731E-0030
     33  0.166016E-0032  0.956669E-0032  0.000000E+0000  0.138778E-0029
     34  0.211561E-0032  0.129187E-0031  0.000000E+0000  0.157011E-0029
     35  0.191138E-0032  0.123502E-0031  0.000000E+0000  0.158000E-0029
     36  0.734678E-0033  0.500824E-0032  0.000000E+0000  0.547962E-0030
     37  0.133350E-0032  0.963522E-0032  0.000000E+0000  0.101816E-0029
     38  0.801867E-0033  0.609472E-0032  0.000000E+0000  0.628606E-0030
     39  0.809594E-0033  0.648768E-0032  0.000000E+0000  0.865473E-0030
     40  0.496694E-0033  0.417628E-0032  0.000000E+0000  0.554565E-0030
     41  0.826931E-0033  0.732635E-0032  0.000000E+0000  0.102906E-0029
     42  0.729377E-0033  0.677371E-0032  0.000000E+0000  0.844496E-0030
     43  0.826979E-0033  0.804910E-0032  0.000000E+0000  0.858691E-0030
     44  0.663051E-0033  0.675558E-0032  0.000000E+0000  0.848282E-0030
     45  0.146070E-0032  0.155828E-0031  0.000000E+0000  0.181201E-0029
     46  0.965597E-0033  0.107507E-0031  0.000000E+0000  0.127387E-0029
     47  0.113589E-0032  0.132134E-0031  0.000000E+0000  0.200075E-0029
     48  0.656469E-0033  0.794924E-0032  0.000000E+0000  0.119675E-0029
     49  0.104553E-0032  0.132151E-0031  0.000000E+0000  0.199236E-0029
     50  0.113174E-0032  0.148808E-0031  0.000000E+0000  0.185032E-0029
     51  0.127736E-0032  0.174736E-0031  0.000000E+0000  0.184654E-0029
     52  0.822348E-0033  0.116860E-0031  0.000000E+0000  0.139393E-0029
     53  0.893757E-0033  0.131977E-0031  0.000000E+0000  0.150983E-0029
     54  0.806607E-0033  0.123626E-0031  0.000000E+0000  0.154133E-0029
     55  0.896697E-0033  0.142565E-0031  0.000000E+0000  0.206398E-0029
     56  0.602207E-0033  0.991617E-0032  0.000000E+0000  0.141170E-0029
     57  0.107727E-0032  0.183944E-0031  0.000000E+0000  0.245009E-0029
     58  0.121318E-0032  0.214443E-0031  0.000000E+0000  0.249711E-0029
     59  0.164818E-0032  0.301455E-0031  0.000000E+0000  0.263462E-0029
     60  0.226469E-0032  0.428498E-0031  0.000000E+0000  0.403444E-0029
     61  0.605549E-0032  0.118436E-0030  0.000000E+0000  0.113307E-0028
     62  0.970842E-0032  0.196271E-0030  0.000000E+0000  0.252643E-0028
     63  0.362979E-0032  0.757440E-0031  0.000000E+0000  0.127382E-0028
     64  0.103318E-0032  0.222088E-0031  0.000000E+0000  0.303501E-0029
     65  0.267993E-0032  0.595259E-0031  0.000000E+0000  0.951359E-0029
     66  0.106769E-0031  0.244505E-0030  0.000000E+0000  0.272115E-0028
     67  0.414764E-0032  0.977929E-0031  0.000000E+0000  0.998525E-0029
     68  0.298153E-0032  0.724046E-0031  0.000000E+0000  0.582917E-0029
     69  0.304023E-0032  0.760021E-0031  0.000000E+0000  0.598999E-0029
     70  0.142605E-0032  0.366796E-0031  0.000000E+0000  0.408670E-0029
     71  0.151634E-0032  0.401279E-0031  0.000000E+0000  0.490742E-0029
     72  0.879466E-0033  0.239102E-0031  0.000000E+0000  0.338161E-0029
     73  0.133994E-0032  0.374750E-0031  0.000000E+0000  0.527427E-0029
     74  0.113592E-0032  0.326406E-0031  0.000000E+0000  0.442189E-0029
     75  0.144573E-0032  0.426810E-0031  0.000000E+0000  0.507095E-0029
     76  0.117123E-0032  0.354908E-0031  0.000000E+0000  0.434219E-0029
     77  0.165230E-0032  0.514138E-0031  0.000000E+0000  0.585230E-0029
     78  0.195634E-0032  0.624830E-0031  0.000000E+0000  0.871067E-0029
     79  0.225741E-0032  0.739611E-0031  0.000000E+0000  0.121489E-0028
     80  0.965454E-0033  0.324065E-0031  0.000000E+0000  0.475290E-0029
     81  0.252341E-0032  0.869122E-0031  0.000000E+0000  0.133390E-0028
     82  0.187197E-0032  0.660524E-0031  0.000000E+0000  0.836892E-0029
     83  0.138505E-0032  0.500543E-0031  0.000000E+0000  0.594309E-0029
     84  0.112310E-0032  0.415512E-0031  0.000000E+0000  0.512444E-0029
     85  0.138038E-0032  0.523116E-0031  0.000000E+0000  0.672564E-0029
     86  0.134981E-0032  0.523718E-0031  0.000000E+0000  0.636007E-0029
     87  0.122032E-0032  0.484547E-0031  0.000000E+0000  0.654206E-0029
     88  0.100069E-0032  0.406374E-0031  0.000000E+0000  0.568113E-0029
     89  0.131230E-0032  0.545125E-0031  0.000000E+0000  0.786967E-0029
     90  0.150402E-0032  0.638903E-0031  0.000000E+0000  0.700449E-0029
     91  0.154490E-0032  0.670957E-0031  0.000000E+0000  0.738720E-0029
     92  0.115601E-0032  0.513151E-0031  0.000000E+0000  0.659118E-0029
     93  0.181309E-0032  0.822530E-0031  0.000000E+0000  0.893827E-0029
     94  0.222947E-0032  0.103346E-0030  0.000000E+0000  0.148675E-0028
     95  0.310866E-0032  0.147213E-0030  0.000000E+0000  0.239498E-0028
     96  0.120902E-0032  0.584098E-0031  0.000000E+0000  0.825645E-0029
     97  0.272824E-0032  0.134677E-0030  0.000000E+0000  0.204405E-0028
     98  0.220649E-0032  0.111153E-0030  0.000000E+0000  0.144538E-0028
     99  0.207595E-0032  0.106713E-0030  0.000000E+0000  0.120698E-0028
    100  0.145014E-0032  0.760408E-0031  0.000000E+0000  0.897577E-0029
    101  0.172716E-0032  0.923828E-0031  0.000000E+0000  0.111596E-0028
    102  0.164121E-0032  0.895331E-0031  0.000000E+0000  0.104117E-0028
    103  0.156579E-0032  0.871087E-0031  0.000000E+0000  0.108597E-0028
    104  0.111478E-0032  0.632125E-0031  0.000000E+0000  0.871166E-0029
    105  0.193532E-0032  0.111889E-0030  0.000000E+0000  0.145587E-0028
    106  0.135966E-0032  0.800968E-0031  0.000000E+0000  0.106058E-0028
    107  0.170877E-0032  0.102582E-0030  0.000000E+0000  0.137516E-0028
    108  0.129507E-0032  0.791879E-0031  0.000000E+0000  0.996809E-0029
    109  0.231929E-0032  0.144514E-0030  0.000000E+0000  0.187046E-0028
    110  0.178079E-0032  0.112994E-0030  0.000000E+0000  0.145707E-0028
    111  0.204309E-0032  0.132007E-0030  0.000000E+0000  0.171965E-0028
    112  0.139344E-0032  0.916327E-0031  0.000000E+0000  0.127369E-0028
    113  0.205536E-0032  0.137616E-0030  0.000000E+0000  0.201174E-0028
    114  0.181059E-0032  0.123368E-0030  0.000000E+0000  0.150783E-0028
    115  0.186746E-0032  0.129487E-0030  0.000000E+0000  0.170639E-0028
    116  0.143547E-0032  0.101252E-0030  0.000000E+0000  0.118917E-0028
    117  0.181856E-0032  0.130516E-0030  0.000000E+0000  0.168358E-0028
    118  0.162002E-0032  0.118255E-0030  0.000000E+0000  0.155316E-0028
    119  0.167309E-0032  0.124199E-0030  0.000000E+0000  0.163588E-0028
    120  0.135432E-0032  0.102213E-0030  0.000000E+0000  0.137995E-0028
    121  0.167769E-0032  0.128759E-0030  0.000000E+0000  0.166550E-0028
    122  0.188291E-0032  0.146910E-0030  0.000000E+0000  0.163501E-0028
    123  0.257474E-0032  0.204220E-0030  0.000000E+0000  0.214376E-0028
    124  0.254362E-0032  0.205059E-0030  0.000000E+0000  0.230495E-0028
    125  0.417999E-0032  0.342475E-0030  0.000000E+0000  0.352224E-0028
    126  0.736785E-0032  0.613459E-0030  0.000000E+0000  0.760623E-0028
      1  0.135605E-0001  0.116064E-0003  0.873353E-0002  0.348607E-0002
      2  0.100727E+0000  0.289575E-0002  0.100144E+0000  0.196399E-0001
      3  0.254044E+0000  0.131414E-0001  0.336231E+0000  0.181735E-0001
      4  0.317802E+0000  0.268348E-0001  0.349561E+0000  0.141251E+0000
      5  0.207744E+0000  0.281336E-0001  0.179998E+0000  0.364076E+0000
      6  0.118155E+0000  0.231894E-0001  0.892844E-0001  0.295778E+0000
      7  0.787620E-0001  0.204842E-0001  0.621614E-0001  0.187305E+0000
      8  0.511948E-0001  0.170891E-0001  0.465098E-0001  0.161331E+0000
      9  0.384604E-0001  0.163116E-0001  0.416072E-0001  0.185932E+0000
     10  0.212759E-0001  0.112815E-0001  0.254890E-0001  0.158531E+0000
     11  0.140960E-0001  0.897448E-0002  0.188702E-0001  0.141820E+0000
     12  0.101320E-0001  0.762752E-0002  0.138378E-0001  0.136775E+0000
     13  0.679020E-0002  0.601836E-0002  0.106015E-0001  0.115673E+0000
     14  0.478468E-0002  0.492094E-0002  0.768366E-0002  0.891314E-0001
     15  0.314092E-0002  0.369246E-0002  0.534763E-0002  0.738251E-0001
     16  0.256411E-0002  0.342819E-0002  0.463915E-0002  0.718620E-0001
     17  0.176791E-0002  0.267525E-0002  0.336429E-0002  0.631715E-0001
     18  0.131436E-0002  0.223619E-0002  0.260049E-0002  0.567364E-0001
     19  0.910149E-0003  0.172280E-0002  0.188006E-0002  0.502711E-0001
     20  0.716911E-0003  0.150045E-0002  0.145548E-0002  0.525029E-0001
     21  0.562982E-0003  0.130141E-0002  0.118732E-0002  0.464131E-0001
     22  0.415434E-0003  0.105477E-0002  0.875666E-0003  0.410494E-0001
     23  0.317156E-0003  0.879057E-0003  0.745348E-0003  0.368911E-0001
     24  0.248968E-0003  0.750398E-0003  0.650695E-0003  0.319853E-0001
     25  0.203248E-0003  0.665170E-0003  0.569819E-0003  0.298115E-0001
     26  0.157860E-0003  0.559201E-0003  0.484620E-0003  0.270299E-0001
     27  0.122819E-0003  0.469344E-0003  0.414290E-0003  0.239821E-0001
     28  0.102218E-0003  0.420049E-0003  0.358008E-0003  0.235787E-0001
     29  0.817434E-0004  0.360545E-0003  0.294895E-0003  0.220921E-0001
     30  0.652435E-0004  0.307662E-0003  0.253663E-0003  0.203827E-0001
     31  0.546097E-0004  0.275043E-0003  0.228983E-0003  0.188741E-0001
     32  0.436678E-0004  0.234201E-0003  0.197637E-0003  0.170865E-0001
     33  0.370325E-0004  0.211135E-0003  0.185149E-0003  0.161248E-0001
     34  0.305601E-0004  0.185068E-0003  0.170439E-0003  0.148691E-0001
     35  0.253529E-0004  0.162753E-0003  0.143439E-0003  0.139326E-0001
     36  0.217883E-0004  0.147925E-0003  0.129227E-0003  0.139688E-0001
     37  0.182356E-0004  0.130807E-0003  0.107813E-0003  0.132680E-0001
     38  0.158200E-0004  0.119726E-0003  0.973688E-0004  0.130783E-0001
     39  0.129672E-0004  0.103328E-0003  0.866634E-0004  0.116902E-0001
     40  0.112245E-0004  0.940597E-0004  0.834703E-0004  0.109848E-0001
     41  0.963721E-0005  0.848744E-0004  0.792849E-0004  0.101300E-0001
     42  0.803720E-0005  0.743061E-0004  0.718622E-0004  0.936088E-0002
     43  0.712568E-0005  0.690550E-0004  0.644671E-0004  0.929021E-0002
     44  0.616919E-0005  0.625922E-0004  0.545705E-0004  0.908767E-0002
     45  0.561227E-0005  0.595667E-0004  0.490121E-0004  0.927886E-0002
     46  0.469652E-0005  0.520850E-0004  0.435255E-0004  0.841266E-0002
     47  0.407147E-0005  0.471079E-0004  0.420734E-0004  0.770612E-0002
     48  0.353331E-0005  0.426294E-0004  0.417587E-0004  0.701463E-0002
     49  0.308872E-0005  0.388528E-0004  0.402114E-0004  0.658823E-0002
     50  0.278156E-0005  0.364508E-0004  0.361433E-0004  0.654725E-0002
     51  0.246946E-0005  0.336680E-0004  0.302784E-0004  0.646416E-0002
     52  0.232098E-0005  0.328880E-0004  0.266886E-0004  0.671758E-0002
     53  0.207394E-0005  0.305326E-0004  0.236305E-0004  0.646455E-0002
     54  0.178326E-0005  0.272508E-0004  0.226707E-0004  0.586620E-0002
     55  0.153062E-0005  0.242586E-0004  0.224453E-0004  0.515045E-0002
     56  0.132992E-0005  0.218464E-0004  0.221610E-0004  0.471480E-0002
     57  0.122768E-0005  0.209015E-0004  0.213978E-0004  0.461640E-0002
     58  0.111788E-0005  0.197114E-0004  0.186288E-0004  0.462898E-0002
     59  0.105020E-0005  0.191580E-0004  0.155874E-0004  0.471528E-0002
     60  0.995428E-0006  0.187757E-0004  0.139995E-0004  0.480231E-0002
     61  0.880000E-0006  0.171578E-0004  0.127782E-0004  0.446395E-0002
     62  0.767988E-0006  0.154696E-0004  0.126818E-0004  0.401215E-0002
     63  0.648566E-0006  0.134851E-0004  0.123674E-0004  0.350811E-0002
     64  0.594476E-0006  0.127546E-0004  0.123805E-0004  0.335004E-0002
     65  0.561881E-0006  0.124401E-0004  0.116889E-0004  0.336959E-0002
     66  0.523633E-0006  0.119546E-0004  0.992763E-0005  0.336291E-0002
     67  0.509880E-0006  0.119948E-0004  0.875077E-0005  0.346755E-0002
     68  0.463545E-0006  0.112326E-0004  0.771148E-0005  0.331825E-0002
     69  0.421946E-0006  0.105271E-0004  0.737613E-0005  0.312393E-0002
     70  0.364186E-0006  0.935125E-0005  0.715045E-0005  0.277976E-0002
     71  0.318867E-0006  0.842157E-0005  0.705268E-0005  0.250820E-0002
     72  0.297879E-0006  0.809080E-0005  0.700870E-0005  0.243876E-0002
     73  0.276028E-0006  0.770789E-0005  0.635705E-0005  0.237055E-0002
     74  0.273220E-0006  0.784070E-0005  0.570424E-0005  0.246746E-0002
     75  0.254621E-0006  0.750572E-0005  0.495185E-0005  0.240618E-0002
     76  0.240769E-0006  0.728714E-0005  0.453848E-0005  0.236165E-0002
     77  0.215366E-0006  0.669143E-0005  0.428628E-0005  0.217666E-0002
     78  0.188494E-0006  0.600877E-0005  0.414133E-0005  0.195972E-0002
     79  0.171215E-0006  0.559823E-0005  0.414994E-0005  0.182990E-0002
     80  0.158573E-0006  0.531749E-0005  0.397396E-0005  0.175447E-0002
     81  0.153052E-0006  0.526183E-0005  0.366584E-0005  0.175576E-0002
     82  0.148240E-0006  0.522299E-0005  0.324198E-0005  0.176583E-0002
     83  0.142091E-0006  0.512924E-0005  0.293166E-0005  0.175222E-0002
     84  0.130431E-0006  0.482231E-0005  0.266749E-0005  0.165468E-0002
     85  0.117610E-0006  0.445227E-0005  0.259145E-0005  0.152957E-0002
     86  0.104678E-0006  0.405677E-0005  0.254104E-0005  0.139316E-0002
     87  0.951397E-0007  0.377362E-0005  0.247540E-0005  0.130086E-0002
     88  0.909531E-0007  0.369090E-0005  0.234529E-0005  0.128131E-0002
     89  0.890028E-0007  0.369433E-0005  0.211118E-0005  0.129391E-0002
     90  0.876758E-0007  0.372171E-0005  0.191774E-0005  0.131327E-0002
     91  0.813621E-0007  0.353099E-0005  0.171015E-0005  0.125064E-0002
     92  0.745271E-0007  0.330548E-0005  0.163016E-0005  0.117251E-0002
     93  0.660164E-0007  0.299184E-0005  0.159109E-0005  0.105939E-0002
     94  0.604879E-0007  0.280045E-0005  0.157642E-0005  0.992895E-0003
     95  0.564512E-0007  0.266955E-0005  0.150173E-0005  0.949073E-0003
     96  0.557210E-0007  0.269065E-0005  0.139319E-0005  0.961024E-0003
     97  0.549357E-0007  0.270832E-0005  0.125524E-0005  0.972428E-0003
     98  0.532192E-0007  0.267840E-0005  0.114351E-0005  0.964338E-0003
     99  0.481569E-0007  0.247328E-0005  0.104217E-0005  0.890970E-0003
    100  0.436953E-0007  0.228945E-0005  0.102373E-0005  0.823417E-0003
    101  0.396771E-0007  0.212077E-0005  0.102533E-0005  0.761591E-0003
    102  0.367971E-0007  0.200620E-0005  0.994882E-0006  0.720332E-0003
    103  0.359591E-0007  0.199930E-0005  0.933470E-0006  0.719928E-0003
    104  0.347965E-0007  0.197214E-0005  0.830380E-0006  0.712249E-0003
    105  0.350400E-0007  0.202419E-0005  0.773447E-0006  0.732636E-0003
    106  0.325742E-0007  0.191789E-0005  0.696035E-0006  0.694545E-0003
    107  0.296225E-0007  0.177707E-0005  0.664395E-0006  0.642166E-0003
    108  0.267057E-0007  0.163203E-0005  0.660415E-0006  0.588096E-0003
    109  0.249881E-0007  0.155567E-0005  0.660465E-0006  0.559666E-0003
    110  0.234951E-0007  0.148994E-0005  0.628665E-0006  0.535737E-0003
    111  0.229442E-0007  0.148140E-0005  0.574755E-0006  0.533633E-0003
    112  0.229880E-0007  0.151096E-0005  0.527739E-0006  0.545236E-0003
    113  0.221685E-0007  0.148320E-0005  0.477424E-0006  0.535298E-0003
    114  0.208066E-0007  0.141688E-0005  0.449585E-0006  0.510205E-0003
    115  0.186386E-0007  0.129157E-0005  0.428871E-0006  0.463090E-0003
    116  0.173169E-0007  0.122091E-0005  0.435706E-0006  0.435906E-0003
    117  0.162012E-0007  0.116220E-0005  0.427324E-0006  0.413628E-0003
    118  0.155717E-0007  0.113626E-0005  0.403618E-0006  0.404234E-0003
    119  0.154258E-0007  0.114464E-0005  0.370223E-0006  0.407317E-0003
    120  0.153082E-0007  0.115504E-0005  0.342105E-0006  0.411113E-0003
    121  0.146517E-0007  0.112402E-0005  0.311936E-0006  0.399222E-0003
    122  0.135670E-0007  0.105810E-0005  0.294648E-0006  0.374090E-0003
    123  0.124102E-0007  0.983796E-0006  0.291402E-0006  0.345378E-0003
    124  0.114399E-0007  0.921696E-0006  0.289774E-0006  0.321586E-0003
    125  0.110353E-0007  0.903573E-0006  0.285652E-0006  0.313989E-0003
    126  0.107066E-0007  0.890788E-0006  0.268166E-0006  0.309137E-0003
      1  0.158407E-0001  0.142731E-0003  0.538796E-0001  0.167098E-0002
      2  0.955020E-0001  0.274056E-0002  0.121059E+0000  0.336610E-0001
      3  0.194664E+0000  0.100393E-0001  0.845009E-0001  0.612945E-0001
      4  0.236910E+0000  0.199002E-0001  0.108642E+0000  0.110552E+0000
      5  0.154375E+0000  0.206637E-0001  0.115287E+0000  0.147814E+0000
      6  0.107986E+0000  0.210143E-0001  0.119692E+0000  0.146558E+0000
      7  0.871460E-0001  0.226906E-0001  0.793140E-0001  0.187338E+0000
      8  0.604052E-0001  0.201930E-0001  0.653295E-0001  0.176592E+0000
      9  0.550636E-0001  0.233606E-0001  0.561948E-0001  0.204084E+0000
     10  0.362915E-0001  0.192522E-0001  0.350095E-0001  0.167498E+0000
     11  0.260621E-0001  0.166420E-0001  0.256299E-0001  0.164905E+0000
     12  0.206533E-0001  0.156206E-0001  0.201141E-0001  0.139194E+0000
     13  0.164968E-0001  0.146425E-0001  0.144544E-0001  0.130273E+0000
     14  0.131362E-0001  0.135504E-0001  0.112170E-0001  0.110768E+0000
     15  0.907067E-0002  0.106867E-0001  0.789058E-0002  0.960001E-0001
     16  0.840845E-0002  0.112590E-0001  0.677076E-0002  0.935151E-0001
     17  0.643469E-0002  0.975113E-0002  0.530104E-0002  0.829916E-0001
     18  0.527682E-0002  0.898748E-0002  0.416963E-0002  0.749261E-0001
     19  0.400195E-0002  0.757724E-0002  0.298455E-0002  0.644967E-0001
     20  0.351608E-0002  0.736566E-0002  0.245187E-0002  0.583121E-0001
     21  0.292871E-0002  0.677651E-0002  0.205849E-0002  0.584292E-0001
     22  0.232092E-0002  0.589477E-0002  0.155429E-0002  0.467788E-0001
     23  0.196515E-0002  0.544935E-0002  0.133351E-0002  0.438460E-0001
     24  0.161705E-0002  0.487605E-0002  0.106649E-0002  0.402585E-0001
     25  0.138708E-0002  0.454100E-0002  0.918864E-0003  0.384280E-0001
     26  0.118417E-0002  0.419774E-0002  0.731681E-0003  0.352464E-0001
     27  0.959309E-0003  0.366858E-0002  0.605365E-0003  0.317407E-0001
     28  0.828831E-0003  0.340832E-0002  0.524908E-0003  0.287797E-0001
     29  0.707808E-0003  0.312136E-0002  0.439410E-0003  0.262027E-0001
     30  0.604359E-0003  0.285190E-0002  0.367464E-0003  0.241303E-0001
     31  0.527758E-0003  0.265856E-0002  0.319061E-0003  0.221111E-0001
     32  0.436595E-0003  0.234245E-0002  0.269197E-0003  0.202665E-0001
     33  0.399128E-0003  0.227617E-0002  0.235884E-0003  0.194604E-0001
     34  0.340307E-0003  0.206186E-0002  0.208010E-0003  0.177186E-0001
     35  0.285515E-0003  0.183373E-0002  0.173032E-0003  0.156726E-0001
     36  0.257329E-0003  0.174751E-0002  0.155337E-0003  0.152260E-0001
     37  0.217916E-0003  0.156357E-0002  0.133693E-0003  0.134059E-0001
     38  0.191645E-0003  0.145072E-0002  0.120059E-0003  0.128170E-0001
     39  0.164257E-0003  0.130913E-0002  0.993890E-0004  0.118242E-0001
     40  0.147073E-0003  0.123293E-0002  0.934804E-0004  0.111236E-0001
     41  0.128552E-0003  0.113226E-0002  0.831149E-0004  0.105237E-0001
     42  0.111094E-0003  0.102732E-0002  0.707360E-0004  0.966227E-0002
     43  0.982646E-0004  0.952293E-0003  0.638203E-0004  0.910793E-0002
     44  0.849180E-0004  0.861458E-0003  0.554765E-0004  0.811672E-0002
     45  0.767731E-0004  0.814949E-0003  0.512707E-0004  0.798938E-0002
     46  0.655015E-0004  0.726418E-0003  0.440986E-0004  0.710157E-0002
     47  0.576899E-0004  0.667620E-0003  0.395264E-0004  0.677377E-0002
     48  0.520833E-0004  0.628500E-0003  0.354404E-0004  0.642721E-0002
     49  0.457912E-0004  0.576087E-0003  0.318671E-0004  0.587789E-0002
     50  0.406276E-0004  0.532305E-0003  0.287160E-0004  0.543604E-0002
     51  0.347162E-0004  0.473226E-0003  0.245029E-0004  0.504542E-0002
     52  0.316928E-0004  0.449113E-0003  0.227959E-0004  0.467491E-0002
     53  0.278070E-0004  0.409429E-0003  0.206602E-0004  0.434040E-0002
     54  0.242840E-0004  0.371102E-0003  0.182419E-0004  0.407704E-0002
     55  0.216998E-0004  0.343964E-0003  0.163145E-0004  0.382849E-0002
     56  0.190996E-0004  0.313750E-0003  0.148168E-0004  0.355663E-0002
     57  0.172863E-0004  0.294312E-0003  0.135544E-0004  0.339246E-0002
     58  0.149552E-0004  0.263632E-0003  0.119334E-0004  0.307230E-0002
     59  0.132198E-0004  0.241108E-0003  0.106968E-0004  0.282799E-0002
     60  0.119212E-0004  0.224855E-0003  0.987887E-0005  0.271550E-0002
     61  0.104660E-0004  0.204077E-0003  0.871852E-0005  0.246228E-0002
     62  0.932612E-0005  0.187857E-0003  0.791314E-0005  0.233759E-0002
     63  0.814238E-0005  0.169305E-0003  0.699368E-0005  0.214460E-0002
     64  0.729156E-0005  0.156434E-0003  0.646649E-0005  0.202681E-0002
     65  0.656169E-0005  0.145241E-0003  0.606545E-0005  0.189378E-0002
     66  0.566852E-0005  0.129384E-0003  0.532164E-0005  0.176352E-0002
     67  0.515534E-0005  0.121262E-0003  0.481533E-0005  0.168419E-0002
     68  0.443984E-0005  0.107579E-0003  0.433168E-0005  0.152232E-0002
     69  0.405740E-0005  0.101222E-0003  0.407572E-0005  0.145673E-0002
     70  0.354050E-0005  0.909106E-0004  0.360523E-0005  0.134823E-0002
     71  0.310631E-0005  0.820403E-0004  0.324601E-0005  0.125768E-0002
     72  0.282083E-0005  0.766112E-0004  0.304496E-0005  0.120405E-0002
     73  0.245963E-0005  0.686727E-0004  0.272352E-0005  0.110466E-0002
     74  0.223378E-0005  0.640932E-0004  0.250646E-0005  0.105814E-0002
     75  0.193251E-0005  0.569645E-0004  0.223136E-0005  0.969811E-0003
     76  0.173913E-0005  0.526328E-0004  0.206133E-0005  0.912838E-0003
     77  0.155196E-0005  0.482142E-0004  0.190177E-0005  0.864372E-0003
     78  0.135247E-0005  0.431149E-0004  0.169955E-0005  0.799428E-0003
     79  0.122284E-0005  0.399817E-0004  0.158610E-0005  0.765676E-0003
     80  0.107838E-0005  0.361547E-0004  0.145599E-0005  0.715557E-0003
     81  0.973438E-0006  0.334608E-0004  0.135198E-0005  0.682582E-0003
     82  0.860965E-0006  0.303322E-0004  0.122755E-0005  0.642034E-0003
     83  0.767827E-0006  0.277166E-0004  0.111983E-0005  0.599750E-0003
     84  0.678136E-0006  0.250704E-0004  0.102407E-0005  0.560705E-0003
     85  0.615387E-0006  0.232955E-0004  0.957388E-0006  0.532873E-0003
     86  0.542531E-0006  0.210263E-0004  0.871110E-0006  0.505861E-0003
     87  0.483727E-0006  0.191841E-0004  0.798912E-0006  0.469671E-0003
     88  0.434227E-0006  0.176184E-0004  0.746213E-0006  0.446398E-0003
     89  0.389749E-0006  0.161753E-0004  0.686929E-0006  0.425510E-0003
     90  0.351683E-0006  0.149264E-0004  0.639437E-0006  0.403108E-0003
     91  0.312913E-0006  0.135789E-0004  0.587834E-0006  0.378159E-0003
     92  0.279684E-0006  0.124042E-0004  0.548411E-0006  0.357907E-0003
     93  0.252366E-0006  0.114375E-0004  0.505893E-0006  0.337967E-0003
     94  0.227909E-0006  0.105520E-0004  0.474990E-0006  0.325054E-0003
     95  0.203937E-0006  0.964299E-0005  0.434980E-0006  0.304139E-0003
     96  0.186720E-0006  0.901474E-0005  0.408976E-0006  0.292794E-0003
     97  0.170017E-0006  0.838080E-0005  0.384578E-0006  0.281654E-0003
     98  0.154328E-0006  0.776660E-0005  0.359292E-0006  0.271317E-0003
     99  0.137612E-0006  0.706756E-0005  0.330881E-0006  0.252880E-0003
    100  0.126897E-0006  0.664927E-0005  0.314364E-0006  0.243607E-0003
    101  0.115234E-0006  0.615926E-0005  0.293331E-0006  0.232514E-0003
    102  0.105412E-0006  0.574690E-0005  0.275673E-0006  0.224962E-0003
    103  0.970641E-0007  0.539629E-0005  0.259798E-0006  0.215596E-0003
    104  0.873503E-0007  0.495033E-0005  0.240765E-0006  0.205869E-0003
    105  0.829881E-0007  0.479390E-0005  0.233509E-0006  0.204082E-0003
    106  0.754783E-0007  0.444405E-0005  0.215469E-0006  0.194493E-0003
