      1.82164E-01    1.42331E+00    4.74640E-01    1.58259E+00    3.33429E+00    4.77093E-01
      1.87349E-01    1.42077E+00    4.74688E-01    1.58279E+00    3.33438E+00    4.77235E-01
      1.92534E-01    1.41754E+00    4.74736E-01    1.58300E+00    3.33448E+00    4.77367E-01
      1.97718E-01    1.41364E+00    4.74778E-01    1.58319E+00    3.33459E+00    4.77483E-01
      2.02902E-01    1.40899E+00    4.74810E-01    1.58335E+00    3.33470E+00    4.77580E-01
      2.08084E-01    1.40553E+00    4.74830E-01    1.58347E+00    3.33482E+00    4.77655E-01
      2.13264E-01    1.40248E+00    4.74834E-01    1.58354E+00    3.33494E+00    4.77704E-01
      2.18443E-01    1.39874E+00    4.74821E-01    1.58356E+00    3.33506E+00    4.77726E-01
      2.23621E-01    1.39455E+00    4.74790E-01    1.58351E+00    3.33519E+00    4.77721E-01
      2.28800E-01    1.39130E+00    4.74740E-01    1.58341E+00    3.33531E+00    4.77688E-01
      2.33978E-01    1.38546E+00    4.74671E-01    1.58324E+00    3.33544E+00    4.77626E-01
      2.39154E-01    1.38122E+00    4.74583E-01    1.58301E+00    3.33557E+00    4.77538E-01
      2.44331E-01    1.37290E+00    4.74476E-01    1.58271E+00    3.33571E+00    4.77425E-01
      2.49507E-01    1.36701E+00    4.74352E-01    1.58236E+00    3.33584E+00    4.77287E-01
      2.54682E-01    1.35831E+00    4.74212E-01    1.58196E+00    3.33597E+00    4.77128E-01
      2.59857E-01    1.35091E+00    4.74056E-01    1.58150E+00    3.33611E+00    4.76948E-01
      2.65033E-01    1.34527E+00    4.73886E-01    1.58100E+00    3.33625E+00    4.76749E-01
      2.70209E-01    1.33929E+00    4.73703E-01    1.58045E+00    3.33638E+00    4.76534E-01
      2.75386E-01    1.33755E+00    4.73507E-01    1.57987E+00    3.33652E+00    4.76305E-01
      2.80564E-01    1.33538E+00    4.73301E-01    1.57924E+00    3.33666E+00    4.76062E-01
      2.85744E-01    1.33613E+00    4.73084E-01    1.57858E+00    3.33679E+00    4.75807E-01
      2.90925E-01    1.33595E+00    4.72857E-01    1.57789E+00    3.33693E+00    4.75543E-01
      2.96108E-01    1.33986E+00    4.72622E-01    1.57717E+00    3.33707E+00    4.75269E-01
      3.01291E-01    1.33880E+00    4.72379E-01    1.57643E+00    3.33721E+00    4.74988E-01
      3.06477E-01    1.33774E+00    4.72128E-01    1.57565E+00    3.33735E+00    4.74699E-01
      3.11662E-01    1.33618E+00    4.71870E-01    1.57486E+00    3.33749E+00    4.74403E-01
      3.16847E-01    1.33013E+00    4.71605E-01    1.57404E+00    3.33762E+00    4.74102E-01
      3.22031E-01    1.32721E+00    4.71334E-01    1.57320E+00    3.33776E+00    4.73796E-01
      3.27214E-01    1.32240E+00    4.71056E-01    1.57234E+00    3.33790E+00    4.73484E-01
      3.32398E-01    1.31384E+00    4.70773E-01    1.57146E+00    3.33804E+00    4.73167E-01
      3.37581E-01    1.30382E+00    4.70484E-01    1.57056E+00    3.33818E+00    4.72845E-01
      3.42764E-01    1.29815E+00    4.70190E-01    1.56964E+00    3.33832E+00    4.72520E-01
      3.47947E-01    1.29519E+00    4.69891E-01    1.56871E+00    3.33846E+00    4.72191E-01
      3.53131E-01    1.30744E+00    4.69588E-01    1.56777E+00    3.33860E+00    4.71858E-01
      3.58315E-01    1.31868E+00    4.69281E-01    1.56681E+00    3.33875E+00    4.71524E-01
      3.63500E-01    1.33108E+00    4.68973E-01    1.56585E+00    3.33889E+00    4.71188E-01
      3.68685E-01    1.33955E+00    4.68663E-01    1.56488E+00    3.33904E+00    4.70852E-01
      3.73872E-01    1.35159E+00    4.68353E-01    1.56392E+00    3.33918E+00    4.70518E-01
      3.79060E-01    1.36167E+00    4.68044E-01    1.56295E+00    3.33933E+00    4.70185E-01
      3.84249E-01    1.37143E+00    4.67736E-01    1.56200E+00    3.33948E+00    4.69855E-01
      3.89435E-01    1.38126E+00    4.67430E-01    1.56105E+00    3.33963E+00    4.69529E-01
      3.94617E-01    1.38757E+00    4.67126E-01    1.56010E+00    3.33979E+00    4.69205E-01
      3.99796E-01    1.39864E+00    4.66824E-01    1.55917E+00    3.33995E+00    4.68883E-01
      4.04972E-01    1.40545E+00    4.66522E-01    1.55823E+00    3.34011E+00    4.68564E-01
      4.10146E-01    1.41258E+00    4.66220E-01    1.55730E+00    3.34027E+00    4.68245E-01
      4.15318E-01    1.42147E+00    4.65916E-01    1.55636E+00    3.34043E+00    4.67925E-01
      4.20490E-01    1.42797E+00    4.65610E-01    1.55541E+00    3.34059E+00    4.67604E-01
      4.25661E-01    1.43250E+00    4.65300E-01    1.55445E+00    3.34076E+00    4.67280E-01
      4.30833E-01    1.43962E+00    4.64985E-01    1.55348E+00    3.34092E+00    4.66952E-01
      4.36005E-01    1.44321E+00    4.64664E-01    1.55248E+00    3.34109E+00    4.66619E-01
      4.41178E-01    1.44285E+00    4.64336E-01    1.55147E+00    3.34125E+00    4.66279E-01
      4.46352E-01    1.44560E+00    4.64001E-01    1.55042E+00    3.34142E+00    4.65932E-01
      4.51527E-01    1.44501E+00    4.63657E-01    1.54935E+00    3.34159E+00    4.65578E-01
      4.56703E-01    1.44077E+00    4.63305E-01    1.54825E+00    3.34176E+00    4.65216E-01
      4.61881E-01    1.43421E+00    4.62944E-01    1.54712E+00    3.34192E+00    4.64847E-01
      4.67060E-01    1.42574E+00    4.62576E-01    1.54597E+00    3.34209E+00    4.64470E-01
      4.72240E-01    1.42207E+00    4.62200E-01    1.54479E+00    3.34226E+00    4.64086E-01
      4.77422E-01    1.42002E+00    4.61818E-01    1.54359E+00    3.34243E+00    4.63697E-01
      4.82606E-01    1.41551E+00    4.61429E-01    1.54237E+00    3.34260E+00    4.63302E-01
      4.87791E-01    1.40822E+00    4.61036E-01    1.54114E+00    3.34277E+00    4.62902E-01
      4.92977E-01    1.39806E+00    4.60638E-01    1.53988E+00    3.34294E+00    4.62499E-01
      4.98166E-01    1.38702E+00    4.60236E-01    1.53862E+00    3.34311E+00    4.62093E-01
      5.03355E-01    1.37370E+00    4.59831E-01    1.53735E+00    3.34329E+00    4.61684E-01
      5.08547E-01    1.36668E+00    4.59424E-01    1.53607E+00    3.34346E+00    4.61273E-01
      5.13740E-01    1.36340E+00    4.59015E-01    1.53478E+00    3.34364E+00    4.60860E-01
      5.18934E-01    1.36242E+00    4.58604E-01    1.53349E+00    3.34382E+00    4.60446E-01
      5.24130E-01    1.36752E+00    4.58192E-01    1.53219E+00    3.34400E+00    4.60031E-01
      5.29323E-01    1.37151E+00    4.57778E-01    1.53089E+00    3.34418E+00    4.59615E-01
      5.34516E-01    1.37311E+00    4.57363E-01    1.52959E+00    3.34436E+00    4.59197E-01
      5.39708E-01    1.37046E+00    4.56946E-01    1.52828E+00    3.34455E+00    4.58778E-01
      5.44898E-01    1.37537E+00    4.56527E-01    1.52696E+00    3.34474E+00    4.58356E-01
      5.50088E-01    1.37645E+00    4.56105E-01    1.52564E+00    3.34492E+00    4.57932E-01
      5.55277E-01    1.37640E+00    4.55679E-01    1.52430E+00    3.34511E+00    4.57504E-01
      5.60467E-01    1.37576E+00    4.55249E-01    1.52295E+00    3.34531E+00    4.57072E-01
      5.65656E-01    1.37793E+00    4.54815E-01    1.52158E+00    3.34550E+00    4.56636E-01
      5.70845E-01    1.37956E+00    4.54375E-01    1.52020E+00    3.34569E+00    4.56193E-01
      5.76035E-01    1.37990E+00    4.53930E-01    1.51880E+00    3.34589E+00    4.55745E-01
      5.81224E-01    1.38219E+00    4.53479E-01    1.51738E+00    3.34608E+00    4.55291E-01
      5.86414E-01    1.38207E+00    4.53023E-01    1.51594E+00    3.34628E+00    4.54831E-01
      5.91604E-01    1.38331E+00    4.52560E-01    1.51448E+00    3.34647E+00    4.54363E-01
      5.96795E-01    1.38085E+00    4.52091E-01    1.51300E+00    3.34667E+00    4.53890E-01
      6.01985E-01    1.37797E+00    4.51617E-01    1.51150E+00    3.34687E+00    4.53410E-01
      6.07177E-01    1.37435E+00    4.51137E-01    1.50999E+00    3.34707E+00    4.52924E-01
      6.12369E-01    1.36936E+00    4.50653E-01    1.50846E+00    3.34727E+00    4.52432E-01
      6.17562E-01    1.36333E+00    4.50163E-01    1.50691E+00    3.34748E+00    4.51935E-01
      6.22756E-01    1.35555E+00    4.49668E-01    1.50535E+00    3.34768E+00    4.51432E-01
      6.27951E-01    1.34603E+00    4.49168E-01    1.50376E+00    3.34789E+00    4.50924E-01
      6.33145E-01    1.33590E+00    4.48664E-01    1.50217E+00    3.34809E+00    4.50412E-01
      6.38341E-01    1.33239E+00    4.48156E-01    1.50056E+00    3.34830E+00    4.49895E-01
      6.43536E-01    1.34090E+00    4.47643E-01    1.49893E+00    3.34851E+00    4.49374E-01
      6.48732E-01    1.34720E+00    4.47127E-01    1.49730E+00    3.34871E+00    4.48851E-01
      6.53928E-01    1.35175E+00    4.46607E-01    1.49565E+00    3.34892E+00    4.48325E-01
      6.59125E-01    1.35726E+00    4.46085E-01    1.49400E+00    3.34913E+00    4.47797E-01
      6.64323E-01    1.36124E+00    4.45561E-01    1.49234E+00    3.34934E+00    4.47268E-01
      6.69521E-01    1.36326E+00    4.45034E-01    1.49066E+00    3.34955E+00    4.46737E-01
      6.74718E-01    1.36269E+00    4.44505E-01    1.48899E+00    3.34976E+00    4.46205E-01
      6.79916E-01    1.35992E+00    4.43974E-01    1.48730E+00    3.34998E+00    4.45672E-01
      6.85113E-01    1.35677E+00    4.43441E-01    1.48561E+00    3.35019E+00    4.45138E-01
      6.90308E-01    1.35210E+00    4.42906E-01    1.48391E+00    3.35040E+00    4.44602E-01
      6.95503E-01    1.34549E+00    4.42369E-01    1.48221E+00    3.35062E+00    4.44065E-01
      7.00698E-01    1.33840E+00    4.41829E-01    1.48050E+00    3.35083E+00    4.43525E-01
      7.05893E-01    1.33221E+00    4.41286E-01    1.47877E+00    3.35105E+00    4.42981E-01
      7.11091E-01    1.32601E+00    4.40739E-01    1.47703E+00    3.35127E+00    4.42433E-01
      7.16289E-01    1.31923E+00    4.40187E-01    1.47528E+00    3.35149E+00    4.41881E-01
      7.21489E-01    1.31228E+00    4.39629E-01    1.47351E+00    3.35170E+00    4.41322E-01
      7.26689E-01    1.30947E+00    4.39066E-01    1.47172E+00    3.35192E+00    4.40756E-01
      7.31890E-01    1.31139E+00    4.38498E-01    1.46991E+00    3.35214E+00    4.40184E-01
      7.37090E-01    1.31085E+00    4.37923E-01    1.46808E+00    3.35236E+00    4.39605E-01
      7.42291E-01    1.30761E+00    4.37341E-01    1.46622E+00    3.35258E+00    4.39019E-01
      7.47492E-01    1.30155E+00    4.36755E-01    1.46435E+00    3.35281E+00    4.38426E-01
      7.52693E-01    1.29248E+00    4.36162E-01    1.46246E+00    3.35303E+00    4.37827E-01
      7.57895E-01    1.28028E+00    4.35566E-01    1.46056E+00    3.35325E+00    4.37223E-01
      7.63098E-01    1.26488E+00    4.34966E-01    1.45865E+00    3.35347E+00    4.36615E-01
      7.68301E-01    1.24677E+00    4.34363E-01    1.45672E+00    3.35370E+00    4.36004E-01
      7.73503E-01    1.25169E+00    4.33760E-01    1.45480E+00    3.35392E+00    4.35392E-01
      7.78704E-01    1.25489E+00    4.33156E-01    1.45287E+00    3.35415E+00    4.34778E-01
      7.83904E-01    1.25653E+00    4.32553E-01    1.45095E+00    3.35438E+00    4.34164E-01
      7.89103E-01    1.25197E+00    4.31950E-01    1.44903E+00    3.35461E+00    4.33551E-01
      7.94301E-01    1.24640E+00    4.31349E-01    1.44711E+00    3.35484E+00    4.32938E-01
      7.99497E-01    1.23936E+00    4.30748E-01    1.44519E+00    3.35508E+00    4.32325E-01
      8.04693E-01    1.22912E+00    4.30147E-01    1.44328E+00    3.35531E+00    4.31712E-01
      8.09889E-01    1.23005E+00    4.29547E-01    1.44137E+00    3.35555E+00    4.31098E-01
      8.15084E-01    1.24253E+00    4.28946E-01    1.43945E+00    3.35579E+00    4.30484E-01
      8.20280E-01    1.25378E+00    4.28344E-01    1.43754E+00    3.35603E+00    4.29868E-01
      8.25477E-01    1.26324E+00    4.27742E-01    1.43562E+00    3.35627E+00    4.29251E-01
      8.30676E-01    1.27023E+00    4.27140E-01    1.43370E+00    3.35651E+00    4.28633E-01
      8.35876E-01    1.27468E+00    4.26537E-01    1.43178E+00    3.35675E+00    4.28013E-01
      8.41077E-01    1.27643E+00    4.25934E-01    1.42986E+00    3.35700E+00    4.27393E-01
      8.46279E-01    1.27634E+00    4.25332E-01    1.42794E+00    3.35724E+00    4.26773E-01
      8.51481E-01    1.27767E+00    4.24732E-01    1.42604E+00    3.35749E+00    4.26155E-01
      8.56683E-01    1.27654E+00    4.24135E-01    1.42413E+00    3.35774E+00    4.25537E-01
      8.61884E-01    1.27282E+00    4.23539E-01    1.42224E+00    3.35799E+00    4.24920E-01
      8.67086E-01    1.27273E+00    4.22945E-01    1.42035E+00    3.35825E+00    4.24305E-01
      8.72288E-01    1.27151E+00    4.22351E-01    1.41847E+00    3.35850E+00    4.23690E-01
      8.77490E-01    1.26963E+00    4.21758E-01    1.41658E+00    3.35875E+00    4.23075E-01
      8.82692E-01    1.26720E+00    4.21164E-01    1.41469E+00    3.35901E+00    4.22458E-01
      8.87893E-01    1.26491E+00    4.20567E-01    1.41279E+00    3.35926E+00    4.21839E-01
      8.93092E-01    1.26223E+00    4.19965E-01    1.41088E+00    3.35952E+00    4.21216E-01
      8.98291E-01    1.26138E+00    4.19358E-01    1.40895E+00    3.35977E+00    4.20587E-01
      9.03490E-01    1.25904E+00    4.18744E-01    1.40699E+00    3.36002E+00    4.19952E-01
      9.08690E-01    1.25395E+00    4.18123E-01    1.40501E+00    3.36027E+00    4.19309E-01
      9.13889E-01    1.24603E+00    4.17493E-01    1.40300E+00    3.36053E+00    4.18660E-01
      9.19089E-01    1.23592E+00    4.16856E-01    1.40096E+00    3.36077E+00    4.18003E-01
      9.24289E-01    1.23020E+00    4.16212E-01    1.39890E+00    3.36102E+00    4.17339E-01
      9.29488E-01    1.22490E+00    4.15562E-01    1.39682E+00    3.36127E+00    4.16671E-01
      9.34688E-01    1.23067E+00    4.14908E-01    1.39472E+00    3.36152E+00    4.16000E-01
      9.39890E-01    1.23296E+00    4.14251E-01    1.39261E+00    3.36176E+00    4.15326E-01
      9.45092E-01    1.23071E+00    4.13592E-01    1.39050E+00    3.36201E+00    4.14651E-01
      9.50296E-01    1.22430E+00    4.12933E-01    1.38839E+00    3.36225E+00    4.13978E-01
      9.55502E-01    1.21867E+00    4.12275E-01    1.38627E+00    3.36250E+00    4.13305E-01
      9.60709E-01    1.23616E+00    4.11618E-01    1.38416E+00    3.36274E+00    4.12635E-01
      9.65915E-01    1.24484E+00    4.10962E-01    1.38206E+00    3.36299E+00    4.11968E-01
      9.71120E-01    1.24934E+00    4.10309E-01    1.37997E+00    3.36324E+00    4.11303E-01
      9.76325E-01    1.25167E+00    4.09657E-01    1.37788E+00    3.36348E+00    4.10641E-01
      9.81530E-01    1.24226E+00    4.09007E-01    1.37579E+00    3.36373E+00    4.09980E-01
      9.86735E-01    1.22542E+00    4.08357E-01    1.37370E+00    3.36398E+00    4.09320E-01
      9.91941E-01    1.20923E+00    4.07707E-01    1.37162E+00    3.36423E+00    4.08662E-01
      9.97149E-01    1.18560E+00    4.07057E-01    1.36953E+00    3.36447E+00    4.08004E-01
      1.00236E+00    1.18931E+00    4.06406E-01    1.36744E+00    3.36472E+00    4.07346E-01
      1.00757E+00    1.18831E+00    4.05755E-01    1.36535E+00    3.36497E+00    4.06688E-01
      1.01277E+00    1.18990E+00    4.05103E-01    1.36326E+00    3.36522E+00    4.06029E-01
      1.01798E+00    1.18748E+00    4.04450E-01    1.36116E+00    3.36546E+00    4.05371E-01
      1.02318E+00    1.18209E+00    4.03796E-01    1.35906E+00    3.36571E+00    4.04713E-01
      1.02839E+00    1.17557E+00    4.03141E-01    1.35695E+00    3.36596E+00    4.04053E-01
      1.03359E+00    1.17435E+00    4.02484E-01    1.35484E+00    3.36620E+00    4.03393E-01
      1.03879E+00    1.17627E+00    4.01826E-01    1.35273E+00    3.36645E+00    4.02731E-01
      1.04399E+00    1.17560E+00    4.01166E-01    1.35060E+00    3.36669E+00    4.02067E-01
      1.04920E+00    1.17053E+00    4.00505E-01    1.34848E+00    3.36694E+00    4.01402E-01
      1.05440E+00    1.16362E+00    3.99841E-01    1.34634E+00    3.36719E+00    4.00734E-01
      1.05960E+00    1.17566E+00    3.99176E-01    1.34420E+00    3.36744E+00    4.00064E-01
      1.06481E+00    1.18065E+00    3.98509E-01    1.34205E+00    3.36768E+00    3.99392E-01
      1.07001E+00    1.17876E+00    3.97840E-01    1.33990E+00    3.36793E+00    3.98718E-01
      1.07521E+00    1.18668E+00    3.97171E-01    1.33774E+00    3.36818E+00    3.98042E-01
      1.08042E+00    1.20630E+00    3.96501E-01    1.33558E+00    3.36843E+00    3.97365E-01
      1.08562E+00    1.22759E+00    3.95829E-01    1.33342E+00    3.36868E+00    3.96687E-01
      1.09082E+00    1.24423E+00    3.95156E-01    1.33125E+00    3.36892E+00    3.96007E-01
      1.09603E+00    1.25075E+00    3.94482E-01    1.32908E+00    3.36917E+00    3.95324E-01
      1.10123E+00    1.24791E+00    3.93805E-01    1.32690E+00    3.36942E+00    3.94640E-01
      1.10643E+00    1.23734E+00    3.93126E-01    1.32470E+00    3.36967E+00    3.93952E-01
      1.11163E+00    1.21907E+00    3.92444E-01    1.32250E+00    3.36992E+00    3.93261E-01
      1.11684E+00    1.21371E+00    3.91758E-01    1.32029E+00    3.37017E+00    3.92567E-01
      1.12204E+00    1.21974E+00    3.91071E-01    1.31807E+00    3.37041E+00    3.91871E-01
      1.12725E+00    1.22528E+00    3.90380E-01    1.31584E+00    3.37066E+00    3.91172E-01
      1.13245E+00    1.22669E+00    3.89688E-01    1.31360E+00    3.37091E+00    3.90472E-01
      1.13765E+00    1.22740E+00    3.88995E-01    1.31136E+00    3.37115E+00    3.89771E-01
      1.14285E+00    1.22394E+00    3.88301E-01    1.30912E+00    3.37140E+00    3.89069E-01
      1.14806E+00    1.22073E+00    3.87607E-01    1.30687E+00    3.37164E+00    3.88369E-01
      1.15326E+00    1.21352E+00    3.86914E-01    1.30463E+00    3.37189E+00    3.87670E-01
      1.15846E+00    1.20304E+00    3.86222E-01    1.30239E+00    3.37213E+00    3.86974E-01
      1.16366E+00    1.19442E+00    3.85531E-01    1.30016E+00    3.37237E+00    3.86280E-01
      1.16886E+00    1.18833E+00    3.84843E-01    1.29793E+00    3.37262E+00    3.85589E-01
      1.17406E+00    1.19303E+00    3.84157E-01    1.29571E+00    3.37286E+00    3.84902E-01
      1.17926E+00    1.19939E+00    3.83473E-01    1.29350E+00    3.37310E+00    3.84219E-01
      1.18447E+00    1.19556E+00    3.82792E-01    1.29129E+00    3.37335E+00    3.83538E-01
      1.18967E+00    1.18278E+00    3.82113E-01    1.28909E+00    3.37359E+00    3.82861E-01
      1.19487E+00    1.16297E+00    3.81437E-01    1.28690E+00    3.37384E+00    3.82188E-01
      1.20007E+00    1.15119E+00    3.80763E-01    1.28472E+00    3.37408E+00    3.81517E-01
      1.20527E+00    1.14726E+00    3.80091E-01    1.28255E+00    3.37432E+00    3.80849E-01
      1.21047E+00    1.14170E+00    3.79421E-01    1.28038E+00    3.37457E+00    3.80184E-01
      1.21567E+00    1.14311E+00    3.78753E-01    1.27822E+00    3.37481E+00    3.79520E-01
      1.22087E+00    1.14714E+00    3.78086E-01    1.27606E+00    3.37506E+00    3.78857E-01
      1.22607E+00    1.14825E+00    3.77420E-01    1.27391E+00    3.37530E+00    3.78195E-01
      1.23127E+00    1.16130E+00    3.76754E-01    1.27175E+00    3.37555E+00    3.77533E-01
      1.23647E+00    1.18002E+00    3.76087E-01    1.26959E+00    3.37579E+00    3.76870E-01
      1.24167E+00    1.19492E+00    3.75420E-01    1.26743E+00    3.37604E+00    3.76206E-01
      1.24687E+00    1.20439E+00    3.74751E-01    1.26526E+00    3.37628E+00    3.75539E-01
      1.25208E+00    1.20870E+00    3.74081E-01    1.26309E+00    3.37653E+00    3.74871E-01
      1.25728E+00    1.20999E+00    3.73409E-01    1.26092E+00    3.37677E+00    3.74201E-01
      1.26248E+00    1.21974E+00    3.72736E-01    1.25873E+00    3.37701E+00    3.73529E-01
      1.26768E+00    1.23840E+00    3.72062E-01    1.25655E+00    3.37726E+00    3.72854E-01
      1.27288E+00    1.25468E+00    3.71386E-01    1.25436E+00    3.37750E+00    3.72178E-01
      1.27808E+00    1.26678E+00    3.70709E-01    1.25216E+00    3.37774E+00    3.71500E-01
      1.28328E+00    1.27187E+00    3.70031E-01    1.24996E+00    3.37798E+00    3.70818E-01
      1.28848E+00    1.26738E+00    3.69350E-01    1.24775E+00    3.37823E+00    3.70135E-01
      1.29369E+00    1.26127E+00    3.68668E-01    1.24553E+00    3.37847E+00    3.69449E-01
      1.29889E+00    1.26183E+00    3.67985E-01    1.24332E+00    3.37871E+00    3.68761E-01
      1.30408E+00    1.26080E+00    3.67301E-01    1.24109E+00    3.37895E+00    3.68071E-01
      1.30928E+00    1.25930E+00    3.66617E-01    1.23887E+00    3.37919E+00    3.67380E-01
      1.31447E+00    1.24893E+00    3.65933E-01    1.23665E+00    3.37943E+00    3.66687E-01
      1.31966E+00    1.23118E+00    3.65249E-01    1.23442E+00    3.37967E+00    3.65994E-01
      1.32485E+00    1.19828E+00    3.64565E-01    1.23220E+00    3.37991E+00    3.65301E-01
      1.33004E+00    1.15696E+00    3.63881E-01    1.22998E+00    3.38015E+00    3.64607E-01
      1.33523E+00    1.12255E+00    3.63198E-01    1.22775E+00    3.38039E+00    3.63914E-01
      1.34042E+00    1.10276E+00    3.62516E-01    1.22553E+00    3.38063E+00    3.63220E-01
      1.34561E+00    1.08728E+00    3.61833E-01    1.22331E+00    3.38087E+00    3.62527E-01
      1.35081E+00    1.06316E+00    3.61150E-01    1.22109E+00    3.38111E+00    3.61833E-01
      1.35601E+00    1.04484E+00    3.60466E-01    1.21886E+00    3.38135E+00    3.61139E-01
      1.36121E+00    1.04018E+00    3.59780E-01    1.21663E+00    3.38159E+00    3.60442E-01
      1.36641E+00    1.03828E+00    3.59091E-01    1.21438E+00    3.38183E+00    3.59743E-01
      1.37160E+00    1.03425E+00    3.58399E-01    1.21213E+00    3.38206E+00    3.59041E-01
      1.37680E+00    1.02632E+00    3.57703E-01    1.20986E+00    3.38229E+00    3.58335E-01
      1.38200E+00    1.02170E+00    3.57003E-01    1.20757E+00    3.38253E+00    3.57626E-01
      1.38719E+00    1.00783E+00    3.56300E-01    1.20528E+00    3.38276E+00    3.56914E-01
      1.39239E+00    9.95496E-01    3.55593E-01    1.20297E+00    3.38299E+00    3.56199E-01
      1.39759E+00    9.85358E-01    3.54882E-01    1.20064E+00    3.38322E+00    3.55481E-01
      1.40279E+00    9.83090E-01    3.54170E-01    1.19831E+00    3.38345E+00    3.54761E-01
      1.40799E+00    9.92340E-01    3.53455E-01    1.19598E+00    3.38367E+00    3.54039E-01
      1.41319E+00    9.99432E-01    3.52739E-01    1.19364E+00    3.38390E+00    3.53317E-01
      1.41838E+00    1.00290E+00    3.52022E-01    1.19129E+00    3.38413E+00    3.52594E-01
      1.42358E+00    1.00358E+00    3.51303E-01    1.18893E+00    3.38435E+00    3.51869E-01
      1.42878E+00    1.00514E+00    3.50584E-01    1.18658E+00    3.38457E+00    3.51144E-01
      1.43398E+00    1.00815E+00    3.49863E-01    1.18422E+00    3.38480E+00    3.50418E-01
      1.43918E+00    1.00634E+00    3.49143E-01    1.18186E+00    3.38502E+00    3.49693E-01
      1.44438E+00    1.00310E+00    3.48424E-01    1.17950E+00    3.38524E+00    3.48969E-01
      1.44957E+00    9.99594E-01    3.47707E-01    1.17715E+00    3.38546E+00    3.48246E-01
      1.45477E+00    9.91342E-01    3.46992E-01    1.17480E+00    3.38568E+00    3.47526E-01
      1.45997E+00    9.81550E-01    3.46280E-01    1.17247E+00    3.38590E+00    3.46809E-01
      1.46517E+00    9.76725E-01    3.45571E-01    1.17015E+00    3.38612E+00    3.46095E-01
      1.47037E+00    9.69951E-01    3.44866E-01    1.16784E+00    3.38634E+00    3.45384E-01
      1.47557E+00    9.61527E-01    3.44165E-01    1.16554E+00    3.38656E+00    3.44677E-01
