    0.197718E+0000  0.176844E-0001  0.422570E+0000  0.608833E+0000  0.148153E+0000  0.119366E+0000  0.454365E+0001  0.415314E+0001
    0.202902E+0000  0.176323E-0001  0.420124E+0000  0.607833E+0000  0.148591E+0000  0.118663E+0000  0.449120E+0001  0.410561E+0001
    0.208084E+0000  0.175804E-0001  0.417688E+0000  0.606846E+0000  0.149029E+0000  0.117966E+0000  0.443926E+0001  0.405844E+0001
    0.213264E+0000  0.175288E-0001  0.415257E+0000  0.605870E+0000  0.149468E+0000  0.117274E+0000  0.438774E+0001  0.401153E+0001
    0.218443E+0000  0.174774E-0001  0.412829E+0000  0.604905E+0000  0.149908E+0000  0.116588E+0000  0.433659E+0001  0.396480E+0001
    0.223621E+0000  0.174262E-0001  0.410402E+0000  0.603949E+0000  0.150348E+0000  0.115905E+0000  0.428575E+0001  0.391820E+0001
    0.228800E+0000  0.173751E-0001  0.407972E+0000  0.603002E+0000  0.150790E+0000  0.115227E+0000  0.423515E+0001  0.387168E+0001
    0.233978E+0000  0.173241E-0001  0.405539E+0000  0.602061E+0000  0.151234E+0000  0.114552E+0000  0.418478E+0001  0.382523E+0001
    0.239154E+0000  0.172733E-0001  0.403101E+0000  0.601125E+0000  0.151680E+0000  0.113880E+0000  0.413462E+0001  0.377882E+0001
    0.244331E+0000  0.172224E-0001  0.400657E+0000  0.600192E+0000  0.152128E+0000  0.113210E+0000  0.408463E+0001  0.373244E+0001
    0.249507E+0000  0.171715E-0001  0.398206E+0000  0.599261E+0000  0.152578E+0000  0.112543E+0000  0.403482E+0001  0.368611E+0001
    0.254682E+0000  0.171207E-0001  0.395750E+0000  0.598331E+0000  0.153031E+0000  0.111877E+0000  0.398520E+0001  0.363985E+0001
    0.259857E+0000  0.170699E-0001  0.393290E+0000  0.597401E+0000  0.153487E+0000  0.111214E+0000  0.393580E+0001  0.359370E+0001
    0.265033E+0000  0.170190E-0001  0.390826E+0000  0.596469E+0000  0.153946E+0000  0.110552E+0000  0.388664E+0001  0.354768E+0001
    0.270209E+0000  0.169682E-0001  0.388361E+0000  0.595536E+0000  0.154407E+0000  0.109893E+0000  0.383776E+0001  0.350186E+0001
    0.275386E+0000  0.169174E-0001  0.385895E+0000  0.594601E+0000  0.154870E+0000  0.109236E+0000  0.378919E+0001  0.345625E+0001
    0.280564E+0000  0.168666E-0001  0.383432E+0000  0.593664E+0000  0.155336E+0000  0.108581E+0000  0.374097E+0001  0.341092E+0001
    0.285744E+0000  0.168160E-0001  0.380973E+0000  0.592724E+0000  0.155804E+0000  0.107930E+0000  0.369314E+0001  0.336590E+0001
    0.290925E+0000  0.167654E-0001  0.378519E+0000  0.591782E+0000  0.156274E+0000  0.107282E+0000  0.364572E+0001  0.332124E+0001
    0.296108E+0000  0.167150E-0001  0.376073E+0000  0.590837E+0000  0.156746E+0000  0.106637E+0000  0.359876E+0001  0.327695E+0001
    0.301291E+0000  0.166647E-0001  0.373637E+0000  0.589892E+0000  0.157219E+0000  0.105997E+0000  0.355229E+0001  0.323311E+0001
